Customer,Satisfaction_Overall,Satisfaction_Quality,Satisfaction_Speed,Order_Accurate,Total_Score,Avg_Score,Category_of_Satisfaction
3531,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3532,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3533,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3534,3.0,3.0,3.0,1,9.0,3.0,Neutral
3535,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
3536,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3565,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3566,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3567,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3568,3.0,3.0,3.0,1,9.0,3.0,Neutral
3569,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3570,3.0,3.0,3.0,1,9.0,3.0,Neutral
3571,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3572,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3573,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3574,3.0,3.0,3.0,0,9.0,3.0,Neutral
3575,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3576,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3577,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3578,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3579,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3580,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3581,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3582,3.0,3.0,3.0,0,9.0,3.0,Neutral
3583,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3584,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3585,3.0,3.0,3.0,1,9.0,3.0,Neutral
3586,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3587,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3588,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3589,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3590,3.0,3.0,3.0,1,9.0,3.0,Neutral
3591,5.0,5.0,5.0,0,15.0,5.0,Satisfied
3592,3.0,3.0,3.0,1,9.0,3.0,Neutral
3593,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3594,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3595,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3596,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3597,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3598,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3599,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3600,3.0,3.0,3.0,1,9.0,3.0,Neutral
3601,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3602,3.0,3.0,3.0,1,9.0,3.0,Neutral
3603,4.0,4.0,4.0,0,12.0,4.0,Satisfied
3604,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3605,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3606,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3607,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3608,3.0,3.0,3.0,1,9.0,3.0,Neutral
3609,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3610,3.0,3.0,3.0,1,9.0,3.0,Neutral
3611,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3612,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3613,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3614,3.0,3.0,3.0,0,9.0,3.0,Neutral
3615,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3616,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3617,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3618,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3619,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3620,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3621,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3622,3.0,3.0,3.0,0,9.0,3.0,Neutral
3623,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3624,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3625,3.0,3.0,3.0,1,9.0,3.0,Neutral
3626,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3627,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3628,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3629,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3630,3.0,3.0,3.0,1,9.0,3.0,Neutral
3631,5.0,5.0,5.0,0,15.0,5.0,Satisfied
3632,3.0,3.0,3.0,1,9.0,3.0,Neutral
3633,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3634,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3635,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3636,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3637,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3638,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3639,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3640,3.0,3.0,3.0,1,9.0,3.0,Neutral
3641,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3642,3.0,3.0,3.0,1,9.0,3.0,Neutral
3643,4.0,4.0,4.0,0,12.0,4.0,Satisfied
3644,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3645,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3646,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3647,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3648,3.0,3.0,3.0,1,9.0,3.0,Neutral
3649,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3650,3.0,3.0,3.0,1,9.0,3.0,Neutral
3651,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3652,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3653,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3654,3.0,3.0,3.0,0,9.0,3.0,Neutral
3655,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3656,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3657,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3658,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3659,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3660,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3661,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3662,3.0,3.0,3.0,0,9.0,3.0,Neutral
3663,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3664,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3665,3.0,3.0,3.0,1,9.0,3.0,Neutral
3666,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3667,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3668,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3669,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3670,3.0,3.0,3.0,1,9.0,3.0,Neutral
3671,5.0,5.0,5.0,0,15.0,5.0,Satisfied
3672,3.0,3.0,3.0,1,9.0,3.0,Neutral
3673,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3674,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3675,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3676,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3677,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3678,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3679,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3680,3.0,3.0,3.0,1,9.0,3.0,Neutral
3681,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3682,3.0,3.0,3.0,1,9.0,3.0,Neutral
3683,4.0,4.0,4.0,0,12.0,4.0,Satisfied
3684,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3685,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3686,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3687,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3688,3.0,3.0,3.0,1,9.0,3.0,Neutral
3689,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3690,3.0,3.0,3.0,1,9.0,3.0,Neutral
3691,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3692,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3693,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3694,3.0,3.0,3.0,0,9.0,3.0,Neutral
3695,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3696,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3697,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3698,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3699,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3700,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3701,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3702,3.0,3.0,3.0,0,9.0,3.0,Neutral
3703,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3704,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3705,3.0,3.0,3.0,1,9.0,3.0,Neutral
3706,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3707,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3708,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3709,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3710,3.0,3.0,3.0,1,9.0,3.0,Neutral
3711,5.0,5.0,5.0,0,15.0,5.0,Satisfied
3712,3.0,3.0,3.0,1,9.0,3.0,Neutral
3713,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3714,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3715,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3716,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3717,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3718,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3719,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3720,3.0,3.0,3.0,1,9.0,3.0,Neutral
3721,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3722,3.0,3.0,3.0,1,9.0,3.0,Neutral
3723,4.0,4.0,4.0,0,12.0,4.0,Satisfied
3724,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3725,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3726,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3727,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3728,3.0,3.0,3.0,1,9.0,3.0,Neutral
3729,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3730,3.0,3.0,3.0,1,9.0,3.0,Neutral
3731,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3732,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3733,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3734,3.0,3.0,3.0,0,9.0,3.0,Neutral
3735,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3736,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3737,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3738,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3739,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3740,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3741,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3742,3.0,3.0,3.0,0,9.0,3.0,Neutral
3743,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3744,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3745,3.0,3.0,3.0,1,9.0,3.0,Neutral
3746,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3747,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3748,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3749,4.0,4.0,4.0,1,12.0,4.0,Satisfied
3750,3.0,3.0,3.0,1,9.0,3.0,Neutral
3751,5.0,5.0,5.0,0,15.0,5.0,Satisfied
3752,3.0,3.0,3.0,1,9.0,3.0,Neutral
3753,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3754,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3755,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3756,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
3757,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3758,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3759,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3760,3.0,3.0,3.0,1,9.0,3.0,Neutral
3784,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3785,3.0,3.0,3.0,1,9.0,3.0,Neutral
3786,4.0,2.0,2.0,0,8.0,2.6666666666666665,Satisfied
3787,5.0,2.0,2.0,1,9.0,3.0,Neutral
3788,2.0,4.0,4.0,1,10.0,3.3333333333333335,Satisfied
3789,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
3790,1.0,3.0,3.0,1,7.0,2.3333333333333335,Satisfied
3791,3.0,5.0,5.0,0,13.0,4.333333333333333,Satisfied
3792,5.0,3.0,3.0,1,11.0,3.6666666666666665,Satisfied
3793,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
3794,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3795,2.0,5.0,5.0,1,12.0,4.0,Satisfied
3796,4.0,2.0,2.0,0,8.0,2.6666666666666665,Satisfied
3797,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
3798,1.0,5.0,5.0,1,11.0,3.6666666666666665,Satisfied
3799,5.0,2.0,2.0,1,9.0,3.0,Neutral
3800,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
3802,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3803,2.0,3.0,3.0,0,8.0,2.6666666666666665,Satisfied
3804,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
3805,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
3806,1.0,2.0,2.0,1,5.0,1.6666666666666667,Not satisfied
3807,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3808,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
3809,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
3810,2.0,5.0,5.0,1,12.0,4.0,Satisfied
3811,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
3812,4.0,5.0,5.0,0,14.0,4.666666666666667,Satisfied
3813,3.0,2.0,2.0,1,7.0,2.3333333333333335,Satisfied
3814,5.0,4.0,4.0,0,13.0,4.333333333333333,Satisfied
3815,3.0,3.0,3.0,1,9.0,3.0,Neutral
3816,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3817,5.0,5.0,5.0,0,15.0,5.0,Satisfied
3818,5.0,2.0,2.0,1,9.0,3.0,Neutral
3819,2.0,4.0,4.0,1,10.0,3.3333333333333335,Satisfied
3820,1.0,5.0,5.0,1,11.0,3.6666666666666665,Satisfied
3821,5.0,2.0,2.0,1,9.0,3.0,Neutral
3822,2.0,5.0,5.0,0,12.0,4.0,Satisfied
3823,3.0,3.0,3.0,1,9.0,3.0,Neutral
3824,5.0,1.0,1.0,1,7.0,2.3333333333333335,Satisfied
3825,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
3826,4.0,3.0,3.0,0,10.0,3.3333333333333335,Satisfied
3827,5.0,2.0,2.0,1,9.0,3.0,Neutral
3828,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3829,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
3830,1.0,4.0,4.0,1,9.0,3.0,Neutral
3831,3.0,3.0,3.0,0,9.0,3.0,Neutral
3832,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3833,3.0,3.0,3.0,1,9.0,3.0,Neutral
3834,5.0,1.0,1.0,1,7.0,2.3333333333333335,Satisfied
3835,2.0,5.0,5.0,1,12.0,4.0,Satisfied
3836,4.0,5.0,5.0,0,14.0,4.666666666666667,Satisfied
3837,3.0,2.0,2.0,1,7.0,2.3333333333333335,Satisfied
3838,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3839,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3840,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3841,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
3842,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3843,2.0,3.0,3.0,0,8.0,2.6666666666666665,Satisfied
3844,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
3845,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
3846,1.0,2.0,2.0,1,5.0,1.6666666666666667,Not satisfied
3847,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3848,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
3849,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
3850,2.0,5.0,5.0,1,12.0,4.0,Satisfied
3851,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
3852,4.0,5.0,5.0,0,14.0,4.666666666666667,Satisfied
3853,3.0,2.0,2.0,1,7.0,2.3333333333333335,Satisfied
3854,5.0,4.0,4.0,0,13.0,4.333333333333333,Satisfied
3855,3.0,3.0,3.0,1,9.0,3.0,Neutral
3856,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3857,5.0,5.0,5.0,0,15.0,5.0,Satisfied
3858,5.0,2.0,2.0,1,9.0,3.0,Neutral
3859,2.0,4.0,4.0,1,10.0,3.3333333333333335,Satisfied
3860,1.0,5.0,5.0,1,11.0,3.6666666666666665,Satisfied
3861,5.0,2.0,2.0,1,9.0,3.0,Neutral
3862,2.0,5.0,5.0,0,12.0,4.0,Satisfied
3863,3.0,3.0,3.0,1,9.0,3.0,Neutral
3864,5.0,1.0,1.0,1,7.0,2.3333333333333335,Satisfied
3865,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
3866,4.0,3.0,3.0,0,10.0,3.3333333333333335,Satisfied
3867,5.0,2.0,2.0,1,9.0,3.0,Neutral
3868,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3869,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
3870,1.0,4.0,4.0,1,9.0,3.0,Neutral
3871,3.0,3.0,3.0,0,9.0,3.0,Neutral
3872,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3873,3.0,3.0,3.0,1,9.0,3.0,Neutral
3874,5.0,1.0,1.0,1,7.0,2.3333333333333335,Satisfied
3875,2.0,5.0,5.0,1,12.0,4.0,Satisfied
3876,4.0,5.0,5.0,0,14.0,4.666666666666667,Satisfied
3877,3.0,2.0,2.0,1,7.0,2.3333333333333335,Satisfied
3878,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3879,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3880,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3881,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
3882,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3883,2.0,3.0,3.0,0,8.0,2.6666666666666665,Satisfied
3884,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
3885,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
3886,1.0,2.0,2.0,1,5.0,1.6666666666666667,Not satisfied
3887,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3888,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
3889,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
3890,2.0,5.0,5.0,1,12.0,4.0,Satisfied
3891,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
3892,4.0,5.0,5.0,0,14.0,4.666666666666667,Satisfied
3893,3.0,2.0,2.0,1,7.0,2.3333333333333335,Satisfied
3894,5.0,4.0,4.0,0,13.0,4.333333333333333,Satisfied
3895,3.0,3.0,3.0,1,9.0,3.0,Neutral
3896,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3897,5.0,5.0,5.0,0,15.0,5.0,Satisfied
3898,5.0,2.0,2.0,1,9.0,3.0,Neutral
3899,2.0,4.0,4.0,1,10.0,3.3333333333333335,Satisfied
3900,1.0,5.0,5.0,1,11.0,3.6666666666666665,Satisfied
3901,5.0,2.0,2.0,1,9.0,3.0,Neutral
3902,2.0,5.0,5.0,0,12.0,4.0,Satisfied
3903,3.0,3.0,3.0,1,9.0,3.0,Neutral
3904,5.0,1.0,1.0,1,7.0,2.3333333333333335,Satisfied
3905,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
3906,4.0,3.0,3.0,0,10.0,3.3333333333333335,Satisfied
3907,5.0,2.0,2.0,1,9.0,3.0,Neutral
3908,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3909,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
3910,1.0,4.0,4.0,1,9.0,3.0,Neutral
3911,3.0,3.0,3.0,0,9.0,3.0,Neutral
3912,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3913,3.0,3.0,3.0,1,9.0,3.0,Neutral
3914,5.0,1.0,1.0,1,7.0,2.3333333333333335,Satisfied
3915,2.0,5.0,5.0,1,12.0,4.0,Satisfied
3916,4.0,5.0,5.0,0,14.0,4.666666666666667,Satisfied
3917,3.0,2.0,2.0,1,7.0,2.3333333333333335,Satisfied
3918,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3919,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3920,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
3921,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
3922,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3923,2.0,3.0,3.0,0,8.0,2.6666666666666665,Satisfied
3924,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
3925,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
3926,1.0,2.0,2.0,1,5.0,1.6666666666666667,Not satisfied
3927,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3928,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
3929,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
3930,2.0,5.0,5.0,1,12.0,4.0,Satisfied
3931,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
3932,4.0,5.0,5.0,0,14.0,4.666666666666667,Satisfied
3933,3.0,2.0,2.0,1,7.0,2.3333333333333335,Satisfied
3934,5.0,4.0,4.0,0,13.0,4.333333333333333,Satisfied
3935,3.0,3.0,3.0,1,9.0,3.0,Neutral
3936,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
3937,5.0,5.0,5.0,0,15.0,5.0,Satisfied
3938,5.0,2.0,2.0,1,9.0,3.0,Neutral
3939,2.0,4.0,4.0,1,10.0,3.3333333333333335,Satisfied
3940,1.0,5.0,5.0,1,11.0,3.6666666666666665,Satisfied
3941,5.0,2.0,2.0,1,9.0,3.0,Neutral
3942,2.0,5.0,5.0,0,12.0,4.0,Satisfied
3943,3.0,3.0,3.0,1,9.0,3.0,Neutral
3945,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3946,3.0,3.0,3.0,0,9.0,3.0,Neutral
3947,4.0,2.0,2.0,1,8.0,2.6666666666666665,Satisfied
3948,5.0,2.0,2.0,1,9.0,3.0,Neutral
3949,2.0,4.0,4.0,1,10.0,3.3333333333333335,Satisfied
3950,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
3951,1.0,3.0,3.0,0,7.0,2.3333333333333335,Satisfied
3952,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
3953,5.0,3.0,3.0,1,11.0,3.6666666666666665,Satisfied
3954,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
3955,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3956,2.0,5.0,5.0,0,12.0,4.0,Satisfied
3957,4.0,2.0,2.0,1,8.0,2.6666666666666665,Satisfied
3958,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
3959,1.0,5.0,5.0,1,11.0,3.6666666666666665,Satisfied
3960,5.0,2.0,2.0,1,9.0,3.0,Neutral
3961,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
3976,3.0,5.0,4.0,0,12.0,4.0,Satisfied
3977,1.0,3.0,5.0,1,9.0,3.0,Neutral
3978,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
3979,5.0,5.0,5.0,1,15.0,5.0,Satisfied
3980,2.0,2.0,1.0,0,5.0,1.6666666666666667,Not satisfied
3981,1.0,5.0,3.0,1,9.0,3.0,Neutral
3982,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
3983,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
3984,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
3985,5.0,3.0,2.0,0,10.0,3.3333333333333335,Satisfied
3986,3.0,5.0,4.0,1,12.0,4.0,Satisfied
3987,4.0,2.0,3.0,1,9.0,3.0,Neutral
3988,5.0,4.0,1.0,1,10.0,3.3333333333333335,Satisfied
3989,2.0,3.0,5.0,1,10.0,3.3333333333333335,Satisfied
3990,5.0,1.0,2.0,0,8.0,2.6666666666666665,Satisfied
3991,1.0,5.0,4.0,1,10.0,3.3333333333333335,Satisfied
3992,3.0,2.0,5.0,1,10.0,3.3333333333333335,Satisfied
3993,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
3994,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
3995,5.0,2.0,3.0,1,10.0,3.3333333333333335,Satisfied
3996,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
3997,4.0,3.0,5.0,0,12.0,4.0,Satisfied
3998,3.0,1.0,3.0,1,7.0,2.3333333333333335,Satisfied
3999,1.0,5.0,2.0,1,8.0,2.6666666666666665,Satisfied
4000,5.0,3.0,2.0,1,10.0,3.3333333333333335,Satisfied
4001,2.0,2.0,4.0,1,8.0,2.6666666666666665,Satisfied
4002,4.0,2.0,4.0,1,10.0,3.3333333333333335,Satisfied
4003,5.0,4.0,3.0,1,12.0,4.0,Satisfied
4004,2.0,4.0,5.0,1,11.0,3.6666666666666665,Satisfied
4005,5.0,3.0,3.0,1,11.0,3.6666666666666665,Satisfied
4006,3.0,5.0,1.0,0,9.0,3.0,Neutral
4007,1.0,3.0,5.0,1,9.0,3.0,Neutral
4008,5.0,1.0,5.0,0,11.0,3.6666666666666665,Satisfied
4009,3.0,5.0,2.0,1,10.0,3.3333333333333335,Satisfied
4010,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
4011,2.0,2.0,5.0,0,9.0,3.0,Neutral
4012,4.0,1.0,2.0,1,7.0,2.3333333333333335,Satisfied
4013,4.0,5.0,3.0,1,12.0,4.0,Satisfied
4014,3.0,2.0,5.0,1,10.0,3.3333333333333335,Satisfied
4015,5.0,3.0,3.0,1,11.0,3.6666666666666665,Satisfied
4016,3.0,5.0,4.0,0,12.0,4.0,Satisfied
4017,1.0,3.0,5.0,1,9.0,3.0,Neutral
4018,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
4019,5.0,5.0,5.0,1,15.0,5.0,Satisfied
4020,2.0,2.0,1.0,0,5.0,1.6666666666666667,Not satisfied
4021,1.0,5.0,3.0,1,9.0,3.0,Neutral
4022,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
4023,5.0,3.0,4.0,1,12.0,4.0,Satisfied
4024,3.0,4.0,3.0,1,10.0,3.3333333333333335,Satisfied
4025,4.0,5.0,2.0,0,11.0,3.6666666666666665,Satisfied
4026,5.0,3.0,4.0,1,12.0,4.0,Satisfied
